Topic,Count,Name,Representation,Representative_Docs
98,355,98_fuck_police_forever_12,"['fuck', 'police', 'forever', '12', 'cops', 'hawk', 'fr', 'cop', 'officer', 'acab']","['Fuck the police !!', 'Fuck the police ✊🏾', 'Fuck the police 🚔']"
99,351,99_hollywood_west_peaceful_vine,"['hollywood', 'west', 'peaceful', 'vine', 'protest', 'hollywoodprotest', 'hollywoodblvd', 'blvd', 'highland', 'march']","['Wtf is there a protest in Hollywood today??', '❗️❗️❗️❗️❗️❗️Big protest in West Hollywood❗️❗️❗️❗️❗️', 'The Hollywood protest was VERY peaceful today..']"
100,341,100_ball_team_football_league,"['ball', 'team', 'football', 'league', 'fifa', 'teams', 'roster', 'sports', 'sport', 'playoffs']","['Damn I just wanna ball some niggas up 💔', 'I just want all my niggas to ball.', 'I just wanna see my niggas ball']"
101,339,101_coffee_drink_cup_iced,"['coffee', 'drink', 'cup', 'iced', 'starbucks', 'caffeine', 'drinking', 'tea', 'sugar', 'drank']","['1-3\n\nAll black coffee ain’t good black coffee', 'I like my coffee black now', 'I like my coffee black']"
102,338,102_racist_brutality_color_racial,"['racist', 'brutality', 'color', 'racial', 'racists', 'policing', 'cops', 'racism', 'police', 'force']","['Seriously, do these police officers have nothing better to do? Hi, racial profiling. 😡', 'Reform the police by instituting heavy racial sensitivity training and being held accountable for racial injustices. https://t.co/IiB5hk0AwZ', 'Do it do it do it!! Reform the police by instituting heavy racial sensitivity training and being held accountable f… https://t.co/vQDe4g4GaL']"
103,337,103_music_songs_bands_listen,"['music', 'songs', 'bands', 'listen', 'beats', 'song', 'melody', 'melodies', 'albums', 'musical']","['These niggas don’t even believe I they own music 😆', 'I make young nigga music , only music young niggas can feel', 'I don make music for niggas\n\nI make music for the pretty girls💞']"
104,337,104_korean_bbq_koreans_dramas,"['korean', 'bbq', 'koreans', 'dramas', 'bts', 'kpop', 'north', 'english', 'bts_twt', 'gijibaeby']","['or korean bbq', 'korean bbq 🥰🥰🥰', 'i love korean 🥞']"
105,335,105_filipino_filipinos_philippines_parents,"['filipino', 'filipinos', 'philippines', 'parents', 'filipinx', 'ako', 'philippine', 'tagalog', 'cousins', 'nurses']","['filipino men too😔', 'I love being filipino 🥰', 'Or filipino']"
106,335,106_trump_realdonaldtrump_president_donald,"['trump', 'realdonaldtrump', 'president', 'donald', 'secret', 'executive', 'obama', 'brutality', 'police', 'trumps']","['If you support the police or support Donald trump, please unfollow me!', 'if Trump’s secret police ever come for me, I hope antifa is around', 'Donald Trump: “The police are killing people.”']"
107,331,107_street_city_streets_town,"['street', 'city', 'streets', 'town', 'vloggers', 'tapped', 'belong', 'downtown', 'sidewalk', 'jumbled']","['Im not a street nigga. Im a nigga in the streets. Know the difference.', 'Every real street nigga know a real street nigga my nigga', 'Real street nigga']"
108,328,108_homophobia_internalized_homophobic_fil,"['homophobia', 'internalized', 'homophobic', 'fil', 'leag', 'troyvincentsr', 'misogyny', 'transphobia', 'religions', 'tolerance']","['this is homophobia', 'the homophobia', 'homophobia']"
109,326,109_mirror_episode_episodes_mirrors,"['mirror', 'episode', 'episodes', 'mirrors', 'living', 'ep', 'season', 'westworld', '2020', 'blackmirror']","['What episode of black mirror is this 🥴', 'This a black mirror episode', 'what black mirror episode is this']"
110,325,110_miss_missed_kike_missing,"['miss', 'missed', 'kike', 'missing', 'swoll', 'veganfighter', 'kikehndez', 'him', 'nip', 'mosh']","['I miss my nigga 😣😣😣', 'I miss my nigga 🥲', 'i miss my nigga']"
111,319,111_ion_fw_nobody_none,"['ion', 'fw', 'nobody', 'none', 'even', 'fwm', 'em', 'checkin', 'wit', 'fitted']","['ion even know that nigga', 'nigga ion know', 'Ion no all 3 my niggas']"
112,318,112_reparations_ados_trillion_paying,"['reparations', 'ados', 'trillion', 'paying', 'pay', 'owed', 'form', 'unitethepoor', 'payments', 'taxes']","['He called it reparations 🤣', 'This the only way we getting reparations 😂😂', 'I need my reparations']"
113,317,113_twitter_tweet_tweets_gay,"['twitter', 'tweet', 'tweets', 'gay', 'tweeting', 'twunk', 'gayporn', 'followers', 'follow', 'twink']","['no one: \ngay twitter: * *******. *** ****** *', 'Is... is this gay twitter?', 'gay twitter... 🤔 black gay twitter.. 🙂👌🏾']"
114,312,114_wealth_employees_workers_billionaires,"['wealth', 'employees', 'workers', 'billionaires', 'money', 'rich', 'richest', 'hiring', 'hire', 'millionaires']","['I hate those black dudes out there who think that if we all became millionaires/billionaires, we can pay our way out of racism LMAOOO', 'Nobody has more black employees than me', 'Honestly, our rich black billionaires can afford to give out money to the people everyday and they should']"
115,311,115_he_gay_hes_him,"['he', 'gay', 'hes', 'him', 'gaetz', 'denisedrisin1', 'hyacinthecaelum', 'britishsexyman', 'idiot_salad', 'probably']","['@NASA and hes an open homosexual very good guy so is his husband', 'Y’all he’s  gay 💔', 'Is he gay ?']"
116,310,116_art_mural_photography_artwork,"['art', 'mural', 'photography', 'artwork', 'photoshoot', 'photograph', 'artist', 'interiorstate', 'pitbullsofinstagram', 'pitbullpuppy']","['Working on that blue steel look lol\n\n#blessed #love #actor #model #art #black #photography #sexy #photoshoot @ Los… https://t.co/DX7SL46G5d', '✨✨✨✨\n\n📸 @vincent.j.walker \n\n#milk #face #melanin #black #photography #photo #photoshoot #photographer #art #artwork https://t.co/ssiJ2piHqD', 'sometimes i forget how much of a privilege it is to have free time to make art for no one but yourself']"
117,307,117_curfew_curfews_6pm_enforce,"['curfew', 'curfews', '6pm', 'enforce', 'pm', 'citywide', 'gathers', 'huntington', 'protests', '19']","['There’s a lot of people out. This must be a curfew for black people only.', 'Fuck this curfew and fuck this police state.', 'lesbian curfew or as i like to call it 5 am']"
118,307,118_dictatorship_military_staged_mandalay,"['dictatorship', 'military', 'staged', 'mandalay', 'village', 'township', 'coup', 'strike', 'tsp', 'whatshappeninginmyanmar']","['Coalition of various strike groups from Mandalay marched to protest against the Military Dictatorship.… https://t.co/9N8eRFe1Bh', 'Residents of LongLone Township staged a morning strike to protest the terrorist military coup.… https://t.co/Ymb0BMH70C', 'Villages from #Loikaw Township staged a joint protest against military dictatorship &amp;  held a ""Smile Strike"" that w… https://t.co/iq0zZ9xFbm']"
119,307,119_rappers_rap_rapper_hip,"['rappers', 'rap', 'rapper', 'hip', 'hop', 'rapping', 'favorite', 'raps', 'bars', 'these']","['You niggas is not rappers sit tf down 😂', 'All these hoes love rappers and real real niggas', 'Fuck all these rap niggas']"
120,299,120_month_pride_lgbtq_gaypride,"['month', 'pride', 'lgbtq', 'gaypride', 'happy', 'pridemonth', 'parade', 'homophobic', 'lgbtqia', 'pride2021']","['Happy pride month!! ✨ y’all better be doing gay shit out here', 'Happy pride month to my LGBTQ+ people 🏳️\u200d🌈', 'Happy pride month to all my LGBTQ+ ppl!!!!🤍🏳️\u200d🌈']"
121,297,121_history_month_celebrate_blackhistorymonth,"['history', 'month', 'celebrate', 'blackhistorymonth', 'celebrating', 'laabpinc', 'juneteenth', 'happy', 'blackhistory', 'july']","['In black history month at that 😂', 'In black history month', 'It’s black history month 🥰']"
122,294,122_gun_guns_shoot_shot,"['gun', 'guns', 'shoot', 'shot', 'shots', 'pistol', 'shooting', 'shooter', 'bullets', 'whipped']","['Fake niggas shoot guns too', 'That’s yo nigga gun?!?! 😕🤣', 'You got a gun nigga me too !!']"
123,293,123_supremacists_white_protests_protest,"['supremacists', 'white', 'protests', 'protest', 'whites', 'protesters', 'protesting', 'violent', 'activism', 'peaceful']","['White supremacists showed up the the protest in Glendora, that’s not very surprising.', 'y’all was quiet when white supremacists brought their own MILITIA to their protest at Charlottesville 2 yrs ago🤦🏽\u200d♂️ #BlackLivesMatter', 'Protests don’t get violent until police &amp; white supremacists show up. #losangeles #violence #America']"
124,292,124_ally_allyship_an_thank,"['ally', 'allyship', 'an', 'thank', 'performative', 'enemy', 'daily_itadori', 'verb', 'mam', 'learning']","['How to be an ally 👏🏼', 'That’s an ally', 'This ally and I']"
125,291,125_white_racism_supremacy_whites,"['white', 'racism', 'supremacy', 'whites', 'whiteness', 'discrimination', 'racist', 'people', 'experience', 'rooted']","['Do white people experience racism ?', 'But its rooted in racism. Rooted in white supremacy. \n\nIts not JUST a black vs white thing. But it is in part. Its… https://t.co/XSPtsFHsbe', 'The whites wanna be oppressed so bad..like it doesn’t work that way hun..reverse racism does NOT exist']"
126,290,126_queer_queerness_spaces_theory,"['queer', 'queerness', 'spaces', 'theory', 'thefurioussjw', 'studies', 'queers', 'furries', 'recs', 'manifesting']","['I’m so fuckin queer 😜', '#queer', '#queer']"
127,287,127_inequality_wealth_income_investment,"['inequality', 'wealth', 'income', 'investment', 'comcast', 'economic', 'bitcoin', 'poverty', 'injustice', 'dollar']","['This inequality must be addressed.', 'It’s amazing how one of my Facebook friends is only know complaining about wealth inequality since he’s out of work and doctors aren’t.', 'Inequality #inequality #economy #America']"
128,286,128_out_tonight_mimosas_wait,"['out', 'tonight', 'mimosas', 'wait', 'urzuadario', 'ready', 'tomorrow', 'tn', 'wanna', 'cervkassx']","['Ready to black out tonight 🍾', 'I wanna black out tonight', 'Can’t wait to black out tonight 🤩']"
129,286,129_questioning_existence_intelligence_everything,"['questioning', 'existence', 'intelligence', 'everything', 'myself', 'choices', 'question', 'things', 'dejoy', 'jasondogwood']","['questioning everything.', 'why are you questioning it.', 'This is questioning me.']"
130,286,130_salad_garlic_beans_rice,"['salad', 'garlic', 'beans', 'rice', 'chicken', 'pepper', 'bean', 'onion', 'roasted', 'vegan']","['@ChipotleTweets I would love a salad bowl with white rice, guacamole, corn salsa, and black beans', 'Ground turkey brown rice bowl with onions garlic black beans roasted corn salsa lettuce tomato and cilantro sour cr… https://t.co/zPICWKApx8', 'Chicken and black beans']"
131,284,131_haircut_hair_hairline_haircuts,"['haircut', 'hair', 'hairline', 'haircuts', 'cut', 'braided', 'hairlines', 'barber', 'hairstylist', 'grow']","['This haircut about to bring a nigga back from the dead', 'I be feeling like a new nigga when I get my haircut 😂', 'This nigga getting a haircut']"
132,284,132_protesting_protesters_protestors_lives,"['protesting', 'protesters', 'protestors', 'lives', 'matter', 'protests', 'protest', 'peacefully', '03', 'americans']","['until police stop killing unarmed black people, i’m with the protesters.', 'k but if every one of these “protesters” were black or poc...', 'you should be out protesting especially if you’re black']"
133,283,133_bi_biryani_bipoc_erasure,"['bi', 'biryani', 'bipoc', 'erasure', 'saysormxparty', 'coastal', 'salish', 'mmf', 'nickiminaj', 'laniakristia']","['this is how I know i’m bi', 'You’re bi', 'bi people be like “i’m bi”']"
134,282,134_gay_knew_school_grade,"['gay', 'knew', 'school', 'grade', 'bullied', 'realized', 'straight', 'known', 'realizing', 'feeling']","['Once I saw this I knew I was a gay', 'I knew i was gay when..', 'When I knew I was gay']"
135,280,135_broke_deserve_break_bore,"['broke', 'deserve', 'break', 'bore', 'citygirls', 'pussy', 'brokest', 'broken', 'tryna', 'bum']","['that nigga just broke', 'niggas broke😂😭😭😭😭', 'Broke niggas']"
136,280,136_jewish_jew_jews_jewishpride,"['jewish', 'jew', 'jews', 'jewishpride', 'chabadlovesyou', 'chabadoncampus', 'jewcla', 'blackandjewish', 'hebrew', 'pesach']","['big jewish W', 'Fuck jewish people', 'I love jewish people']"
137,279,137_pussy_sex_eat_pussys,"['pussy', 'sex', 'eat', 'pussys', 'clap', 'eating', 'virgins', 'satisfy', 'virgin', 'vagina']","['that nigga a pussy', 'Pussy nigga', 'Pussy nigga']"
138,277,138_cops_cop_enforcement_officers,"['cops', 'cop', 'enforcement', 'officers', 'policing', 'officer', 'law', 'treated', 'brutality', 'treat']","['THIS JUST IN! Cops don’t like being treated the way they treat black people.', 'The black cops be bitches too lmao', 'When black cops show up..']"
139,277,139_lie_lying_lied_liars,"['lie', 'lying', 'lied', 'liars', 'lies', 'truth', 'liar', 'honesty', 'ride', 'lyingggg']","['all niggas know how to do is lie', 'Don’t lie to me. Lie to yo nigga', 'Don’t lie nigga']"
140,276,140_wear_wearing_clothes_outfit,"['wear', 'wearing', 'clothes', 'outfit', 'degrees', 'wardrobe', 'clothing', 'suit', 'heat', 'shirt']","['I have to wear black every day', 'I wear black every day 😔🤘🏻', 'I wear all black all the time 😳']"
141,276,141_dodgers_baseball_mlb_pitcher,"['dodgers', 'baseball', 'mlb', 'pitcher', 'kike', 'ace', 'yankees', 'softball', 'sox', 'pitching']","['LA Dodgers pride night tonight! 🌈✨', 'Dodgers got niggas going crazy', '@Dodgers #blacklivesmatter']"
142,274,142_league_stud_team_player,"['league', 'stud', 'team', 'player', 'drafted', 'draft', 'wr', 'mvp', 'game', 'coach']","['i been knew he was go be that nigga in the league', 'i can’t wait to see this stud in the league', 'gonna be a stud in the league']"
143,271,143_trans_lives_matter_survival,"['trans', 'lives', 'matter', 'survival', 'women', 'protect', 'worker', 'dytshr31ow', 'cr2qxttwtw', 'woman']","['Black trans lives matter', 'Black trans lives matter!! ❗️', 'Black trans lives matter']"
144,268,144_reform_reforms_reforming_reformed,"['reform', 'reforms', 'reforming', 'reformed', 'departments', 'change', 'police', 'defunding', 'defund', 'need']","['Reason why we need police reform!', 'Reform the police 🙏🙏🙏', 'This is why we need police reform.']"
145,262,145_she_her_gay_shes,"['she', 'her', 'gay', 'shes', '3some', 'dije', 'casarse', 'kathlinkx', 'volvió', 'enojar']","['Y la chica se volvió a enojar, por que ahora le dije que era muy pro lgbtq+ casarse con un panista close reto para… https://t.co/xKRob7TR95', 'She too gay', 'I’m gay for her']"
146,262,146_social_warrior_justice_warriors,"['social', 'warrior', 'justice', 'warriors', 'lrts', 'issues', 'virtue', 'spaces', 'cancel', 'signaling']","['How many social media posts do we have to share before there is finally a change in this country. Social justice reform is hard', 'At least they’re social justice warriors. #SMH', 'I block social justice warrior twitter because they don’t read']"
147,258,147_justiceforgeorgefloyd_angeles_california_los,"['justiceforgeorgefloyd', 'angeles', 'california', 'los', 'justiceforbreonnataylor', 'hollywood', 'icantbreathe', 'blacklivesmatter', 'georgefloyd', 'justice']","['#blackouttuesday #justiceforgeorgefloyd #justiceforahmaud 🙏❤️🙏🏾 @ Los Angeles, California https://t.co/JWSWYrlsSR', 'WE STAND. 🖤 #blacklivesmatter #justiceforgeorgefloyd #justiceforahmaud #justiceforbreonnataylor @ Los Angeles, Cali… https://t.co/H3E0rGYFqd', 'Meanwhile in Los Angeles\n#justiceforgeorgefloyd #blacklivesmatter #georgefloyd @ Los Angeles, California. https://t.co/Gw5mhhCbT5']"
148,252,148_monica_santa_angeles_downtown,"['monica', 'santa', 'angeles', 'downtown', 'los', 'pasadena', 'peaceful', 'hall', 'la', 'protest']","['Do not come down to Santa Monica for the protest right now. It is not safe.', 'Why the protest in Santa Monica', 'I want to go to Santa Monica protest but it is what it is']"
